student_id,offering_id,weight
26487,297,1.118
26487,308,1.0727
26488,620,1.0138
26489,327,1.2386
26489,588,1.0575
26489,586,1.0727
26490,656,1.17
26490,620,1.0138
26490,365,0.9622
26491,582,0.951
26491,368,1.4563
26491,233,1.087
26491,584,1.0417
26492,362,0.8529
26492,666,1.2317
26492,302,1.036
26492,510,1.3793
26493,317,2.0833
26493,201,1.0939
26493,475,0.6571
26493,319,1.0857
26494,327,1.0246
26494,657,1.0952
26494,81,1.0471
26494,80,1.1715
26495,665,1.1895
26495,81,1.0471
26495,80,1.1715
26495,201,1.0939
26496,76,1.053
26496,201,1.0939
26496,728,1.1194
26497,593,1.0155
26497,343,1.0709
26498,303,1.1749
26498,457,1.0569
26498,1,1.129
26498,671,1.1702
26499,273,1.164
26499,578,1.2941
26499,671,1.1702
26500,479,1.0529
26500,577,1.1774
26500,181,1.2295
26500,125,1.3514
26500,124,1.1712
26500,145,1.1584
26501,580,1.0897
26501,588,1.0575
26501,232,1.0345
26501,980,1.1034
26502,373,1.1029
26502,735,1.1561
26502,38,1.6897
26503,81,1.0471
26503,200,1.1123
26503,473,1.1705
26504,208,1.0825
26504,90,1.082
26504,398,1.3675
26504,728,1.1194
26504,89,1.1549
26505,54,1.3333
26505,767,1.5
26505,150,1.2424
26505,676,1.25
26506,87,1.3509
26506,482,1.3521
26506,91,1.1518
26506,563,0.9406
26506,541,1.218
26507,636,2.3426
26507,151,1.3281
26507,657,1.0952
26507,440,1.0651
26508,665,1.1895
26508,511,1.4474
26508,58,1.4394
26509,381,1.9
26509,301,1.3208
26509,551,1.0513
26510,473,1.1705
26510,638,0.8117
26511,335,1.0307
26512,413,1.1268
26512,346,1.2125
26512,412,0.5505
26512,510,1.3793
26512,1038,1.1667
26513,656,1.17
26513,456,0.6944
26513,621,1.0417
26513,343,1.0709
26514,615,1.25
26515,593,1.0155
26515,327,1.0246
26515,657,1.0952
26515,200,1.1123
26516,314,1.2727
26517,318,0.5926
26517,201,1.0939
26517,321,0.4717
26517,474,1.1069
26518,582,0.951
26518,665,1.1895
26518,302,1.036
26518,343,1.0709
26518,496,1.3678
26519,222,0.4587
26520,81,1.0471
26520,598,1.3575
26520,474,1.1069
26521,457,1.0569
26521,511,1.4474
26521,135,1.0309
26521,134,1.1333
26521,121,1.3478
26522,226,1.3245
26522,302,1.036
26522,343,1.0709
26522,496,1.3678
26522,726,1.2435
26523,249,1.7159
26523,854,1.0465
26523,620,1.0138
26523,25,1.1489
26523,144,1.0692
26524,666,1.2317
26524,302,1.036
26524,148,1.0152
26524,496,1.3678
26525,659,1.086
26525,204,1.0105
26525,319,1.0857
26526,890,1.1494
26526,472,1.1798
26526,249,1.7159
26526,887,5.7143
26526,542,1.025
26527,479,1.0529
26527,577,1.1774
26527,211,1.7467
26527,189,1.4706
26527,188,1.4706
26528,76,1.053
26528,476,1.1146
26528,552,1.0441
26529,577,1.1774
26529,674,1.2973
26529,211,1.7467
26529,188,1.4706
26530,138,1.4286
26530,457,1.0569
26530,302,1.036
26530,121,1.3478
26531,146,1.1579
26531,759,1.1579
26531,473,1.1705
26532,670,1.2256
26532,461,0.9748
26532,459,1.0021
26532,457,1.0569
26532,577,1.1774
26532,180,1.1911
26533,593,1.0155
26533,17,1.0227
26533,14,1.0234
26533,925,1.0584
26534,669,1.3187
26534,273,1.164
26534,272,1.0049
26534,578,1.2941
26535,208,1.0825
26535,35,1.1364
26535,233,1.087
26535,45,1.7143
26536,62,1.2857
26536,149,1.0312
26537,569,1.3209
26537,545,1.3534
26537,203,1.0967
26537,476,1.1146
26538,21,1.1185
26538,237,1.178
26538,257,1.0308
26539,593,1.0155
26539,1010,1.3636
26539,656,1.17
26539,1016,
26539,366,1.124
26540,362,0.8529
26540,260,0.8696
26540,17,1.0227
26540,665,1.1895
26540,496,1.3678
26541,324,1.1852
26541,476,1.1146
26541,201,1.0939
26541,319,1.0857
26542,318,0.5926
26542,577,1.1774
26542,180,1.1911
26542,321,0.4717
26542,672,1.0811
26543,472,1.1798
26543,152,0.8861
26543,638,0.8117
26544,472,1.1798
26544,302,1.036
26544,496,1.3678
26545,610,0.4762
26546,461,0.9748
26546,273,1.164
26546,459,1.0021
26546,479,1.0529
26546,457,1.0569
26547,538,1.0448
26547,498,1.017
26548,538,1.0448
26548,427,0.9259
26548,623,2.0845
26548,424,1.0784
26548,203,1.0967
26548,422,1.1324
26549,317,2.0833
26549,578,1.2941
26549,180,1.1911
26549,672,1.0811
26550,527,1.1486
26550,531,1.3333
26550,530,
26550,528,1.092
26551,303,1.1749
26551,302,1.036
26551,148,1.0152
26551,497,1.1139
26551,726,1.2435
26552,303,1.1749
26552,366,1.124
26552,496,1.3678
26552,726,1.2435
26553,291,1.0989
26554,303,1.1749
26554,82,1.1382
26554,726,1.2435
26555,757,
26555,146,1.1579
26555,761,1.2222
26555,474,1.1069
26556,317,2.0833
26556,476,1.1146
26556,201,1.0939
26556,319,1.0857
26557,359,1.1905
26558,487,2.069
26559,10,1.1268
26559,8,1.2754
26559,7,1.3538
26559,302,1.036
26559,11,1.1321
26560,291,1.0989
26561,417,1.0275
26561,479,1.0529
26561,423,1.0811
26561,145,1.1584
26561,418,1.0544
26562,120,1.0526
26562,129,1.1974
26562,128,1.0678
26562,671,1.1702
26563,208,1.0825
26563,81,1.0471
26564,500,1.045
26565,488,1.0606
26566,102,
26567,471,1.0949
26568,62,1.2857
26568,61,1.0968
26568,103,1.75
26568,99,1.125
26569,520,2.5
26569,519,
26569,693,1.1111
26570,471,1.0949
26570,693,1.1111
26571,219,1.3208
26571,222,0.4587
26571,220,2.0
26572,291,1.0989
26573,520,2.5
26573,519,
26574,459,1.0021
26574,479,1.0529
26574,457,1.0569
26574,577,1.1774
26574,180,1.1911
26575,459,1.0021
26575,512,1.1728
26575,457,1.0569
26575,577,1.1774
26576,21,1.1185
26576,405,0.5634
26576,151,1.3281
26576,888,0.5
26576,335,1.0307
26577,400,1.117
26577,476,1.1146
26577,728,1.1194
26578,736,1.1881
26578,127,1.0678
26578,126,1.1058
26578,302,1.036
26578,671,1.1702
26579,609,1.2059
26580,354,1.1434
26581,923,1.0356
26581,152,0.8861
26581,303,1.1749
26581,180,1.1911
26581,925,1.0584
26582,403,1.0277
26582,638,0.8117
26583,9,1.2281
26583,457,1.0569
26583,2,1.1
26584,446,1.1667
26584,377,0.9639
26584,387,0.6609
26585,303,1.1749
26585,148,1.0152
26585,497,1.1139
26585,726,1.2435
26586,230,1.1111
26586,657,1.0952
26586,257,1.0308
26586,365,0.9622
26587,593,1.0155
26587,728,1.1194
26588,238,1.0274
26588,236,1.0649
26589,593,1.0155
26589,665,1.1895
26589,1047,1.1538
26589,144,1.0692
26589,638,0.8117
26590,593,1.0155
26590,620,1.0138
26590,211,1.7467
26590,189,1.4706
26590,188,1.4706
26591,912,0.8085
26591,30,1.25
26591,256,1.2281
26592,546,1.1127
26592,17,1.0227
26592,303,1.1749
26592,665,1.1895
26592,148,1.0152
26593,30,1.25
26593,23,
26594,461,0.9748
26594,460,1.0965
26594,458,1.1429
26594,674,1.2973
26594,55,1.0185
26595,21,1.1185
26595,76,1.053
26595,665,1.1895
26595,201,1.0939
26595,552,1.0441
26596,616,1.0204
26597,656,1.17
26597,169,2.0571
26597,168,0.8971
26597,167,1.1111
26597,550,1.1321
26598,538,1.0448
26598,498,1.017
26599,90,1.082
26599,486,1.1193
26599,485,1.1193
26600,670,1.2256
26600,119,1.1053
26600,126,1.1058
26600,123,1.0435
26600,122,1.0746
26601,546,1.1127
26601,633,1.194
26601,366,1.124
26602,362,0.8529
26602,168,0.8971
26602,584,1.0417
26603,512,1.1728
26603,303,1.1749
26603,466,1.0652
26603,462,1.1215
26604,582,0.951
26604,50,1.1215
26604,312,1.0811
26604,608,1.1765
26605,666,1.2317
26605,303,1.1749
26605,497,1.1139
26606,318,0.5926
26606,659,1.086
26606,569,1.3209
26606,324,1.1852
26606,321,0.4717
26607,582,0.951
26607,622,0.8602
26607,950,1.0323
26607,946,
26608,186,1.0577
26608,327,1.0246
26609,285,1.4103
26609,284,1.25
26609,283,1.1546
26610,303,1.1749
26610,467,1.1039
26610,674,1.2973
26610,465,1.1075
26610,463,1.1029
26611,629,1.7647
26612,110,2.0
26613,97,1.5455
26613,854,1.0465
26613,146,1.2644
26613,540,1.0309
26614,580,1.0897
26614,237,1.178
26614,979,1.1475
26615,923,1.0356
26615,656,1.17
26615,14,1.0234
26615,925,1.0584
26616,260,0.8696
26616,665,1.1895
26616,302,1.036
26616,496,1.3678
26617,665,1.1895
26617,81,1.0471
26617,201,1.0939
26618,416,1.0909
26618,415,0.6122
26618,919,1.0194
26618,413,1.1268
26619,670,1.2256
26619,374,1.0526
26620,656,1.17
26620,233,1.087
26621,537,1.1321
26621,624,1.3889
26621,510,1.3793
26621,606,1.0559
26622,329,0.9756
26622,610,1.3333
26622,608,1.1765
26622,99,1.125
26623,249,1.7159
26623,633,1.194
26623,148,1.0152
26623,499,1.0581
26623,257,1.0308
26623,540,1.0309
26624,442,1.0976
26625,502,1.0276
26625,919,1.0194
26625,411,1.0145
26625,916,0.9474
26625,915,0.7273
26626,593,1.0155
26626,315,1.0995
26626,656,1.17
26626,346,1.2125
26626,982,1.3636
26627,472,1.1798
26627,545,1.3534
26628,911,0.9048
26628,854,1.0465
26628,333,1.1932
26628,409,1.4151
26628,913,1.1566
26629,593,1.0155
26629,657,1.0952
26629,82,1.1382
26629,495,1.0256
26630,153,1.145
26630,636,2.3426
26630,152,0.8861
26630,663,1.1429
26630,157,1.1881
26630,156,1.0732
26631,593,1.0155
26631,636,2.3426
26631,58,1.4394
26631,57,
26631,56,0.9948
26632,593,1.0155
26632,472,1.1798
26632,76,1.053
26632,302,1.036
26632,366,1.124
26633,582,0.951
26633,376,1.6364
26634,152,0.8861
26634,444,1.3
26634,155,1.087
26635,185,1.4035
26635,182,1.1628
26635,729,1.0309
26635,594,1.1401
26635,154,1.0741
26636,223,0.7576
26637,636,2.3426
26637,294,1.2069
26637,657,1.0952
26637,293,0.9091
26637,292,1.2389
26638,593,1.0155
26638,592,1.0925
26638,657,1.0952
26638,620,1.0138
26639,593,1.0155
26639,653,1.0448
26639,232,1.0345
26640,468,1.0345
26640,464,0.9712
26641,216,1.2063
26641,508,1.0111
26641,210,1.3188
26642,372,1.0667
26642,621,1.0417
26642,542,1.025
26643,153,1.145
26643,923,1.0356
26643,160,1.1455
26643,663,1.1429
26643,573,1.0101
26644,499,1.0581
26644,234,1.1828
26644,497,1.1139
26645,21,1.1185
26645,76,1.053
26645,232,1.0345
26645,979,1.1475
26646,317,2.0833
26646,569,1.3209
26646,324,1.1852
26646,672,1.0811
26646,319,1.0857
26647,345,1.1268
26647,1048,1.25
26647,36,1.0385
26647,310,1.1626
26647,34,1.6606
26647,308,1.0727
26648,989,0.8
26648,636,2.3426
26648,58,1.4394
26648,57,
26648,56,0.9948
26649,235,1.0493
26649,598,1.3575
26650,288,1.2
26650,330,0.303
26650,286,1.2
26651,273,1.164
26651,459,1.0021
26651,302,1.036
26652,317,2.0833
26652,201,1.0939
26652,474,1.1069
26652,319,1.0857
26653,479,1.0529
26653,512,1.1728
26653,201,1.0939
26653,319,1.0857
26654,201,1.0939
26654,474,1.1069
26654,319,1.0857
26655,923,1.0356
26655,657,1.0952
26655,181,1.2295
26655,925,1.0584
26656,362,0.8529
26656,86,1.0417
26656,305,1.1317
26656,653,1.0448
26657,923,1.0356
26657,85,1.0671
26657,577,1.1774
26657,125,1.3514
26658,472,1.1798
26658,85,1.0671
26658,17,1.0227
26659,538,1.0448
26659,304,1.1429
26659,17,1.0227
26660,582,0.951
26660,592,1.0925
26660,657,1.0952
26660,365,0.9622
26661,831,2.6667
26661,347,1.1538
26661,346,1.2125
26662,474,1.1069
26663,735,1.1561
26663,81,1.0471
26663,609,1.2059
26663,90,1.082
26663,89,1.1549
26664,280,1.1429
26664,278,1.1429
26664,277,1.1429
26664,606,1.0559
26665,472,1.1798
26665,302,1.036
26665,496,1.3678
26666,669,1.3187
26666,273,1.164
26666,459,1.0021
26666,458,1.1429
26667,582,0.951
26667,416,1.0909
26667,919,1.0194
26667,413,1.1268
26668,317,2.0833
26668,569,1.3209
26668,511,1.4474
26668,672,1.0811
26668,319,1.0857
26669,204,1.0105
26669,324,1.1852
26669,476,1.1146
26669,319,1.0857
26670,21,1.1185
26670,620,1.0138
26670,388,1.1111
26670,451,1.0345
26671,637,1.4476
26671,146,1.2644
26671,100,1.18
26672,21,1.1185
26672,930,1.0667
26672,665,1.1895
26672,210,1.3188
26672,34,1.3636
26673,505,1.9231
26673,317,2.0833
26673,568,1.2727
26673,324,1.1852
26673,473,1.1705
26674,383,1.0314
26674,656,1.17
26675,608,1.1765
26675,606,1.0559
26676,318,0.5926
26676,204,1.0105
26676,180,1.1911
26676,321,0.4717
26676,672,1.0811
26677,472,1.1798
26677,302,1.036
26677,82,1.1382
26677,356,1.1194
26678,659,1.086
26678,317,2.0833
26678,201,1.0939
26678,319,1.0857
26679,681,2.6667
26679,732,1.1429
26679,203,1.0967
26679,696,1.5385
26679,684,1.1163
26680,525,1.087
26680,524,1.0714
26680,553,1.6495
26681,273,1.164
26681,674,1.2973
26681,1026,0.9677
26681,463,1.1029
26681,506,1.0549
26682,131,1.0377
26682,457,1.0569
26683,8,1.2754
26683,6,1.087
26683,5,1.129
26683,675,1.1688
26683,4,1.1282
26684,767,1.5
26684,150,1.2424
26684,597,1.5745
26685,201,1.0939
26685,322,0.5424
26685,474,1.1069
26686,569,1.3209
26686,476,1.1146
26686,145,1.1584
26687,226,1.3245
26688,76,1.053
26688,657,1.0952
26688,200,1.1123
26688,144,1.0692
26688,540,1.0309
26689,659,1.086
26689,201,1.0939
26689,319,1.0857
26690,249,1.7159
26690,247,1.0274
26690,235,1.0493
26690,246,0.6646
26690,257,1.0308
26690,541,1.218
26691,181,1.2295
26691,201,1.0939
26691,474,1.1069
26692,593,1.0155
26692,569,1.3209
26692,203,1.0967
26692,476,1.1146
26692,276,1.1905
26693,317,2.0833
26693,569,1.3209
26693,477,1.0446
26693,319,1.0857
26694,593,1.0155
26694,666,1.2317
26694,203,1.0967
26694,81,1.0471
26695,593,1.0155
26695,472,1.1798
26695,76,1.053
26695,356,1.1194
26695,552,1.0441
26696,569,1.3209
26696,203,1.0967
26696,476,1.1146
26696,145,1.1584
26697,513,1.3393
26697,302,1.036
26697,423,1.0811
26697,330,1.0345
26697,418,1.0544
26698,569,1.3209
26698,203,1.0967
26698,476,1.1146
26698,145,1.1584
26699,593,1.0155
26699,403,1.0277
26699,665,1.1895
26700,657,1.0952
26700,81,1.0471
26700,80,1.1715
26701,317,2.0833
26701,180,1.1911
26701,477,1.0446
26701,201,1.0939
26701,319,1.0857
26702,472,1.1798
26702,51,0.9859
26702,148,1.0152
26702,497,1.1139
26703,546,1.1127
26704,302,1.036
26704,663,1.1429
26704,540,1.0309
26705,81,1.0471
26705,80,1.1715
26705,473,1.1705
26706,21,1.1185
26706,76,1.053
26706,665,1.1895
26706,201,1.0939
26706,552,1.0441
26707,700,4.0
26707,520,2.5
26708,141,1.4545
26709,1030,
26709,160,1.1455
26710,433,1.3274
26711,431,1.1905
26712,500,1.045
26713,219,1.3208
26713,487,2.069
26714,500,1.045
26715,354,1.1434
26716,103,1.75
26717,500,1.045
26718,500,1.045
26719,500,1.045
26720,500,1.045
26721,500,1.045
26722,500,1.045
26723,500,1.045
26724,500,1.045
26725,500,1.045
26726,500,1.045
26727,500,1.045
26728,500,1.045
26729,500,1.045
26730,500,1.045
26731,301,1.3208
26731,166,1.1389
26731,726,1.2435
26732,282,1.0484
26733,425,0.9072
26733,513,1.3393
26733,424,1.0784
26733,457,1.0569
26733,421,1.1124
26734,415,0.6122
26734,919,1.0194
26735,291,1.0989
26735,697,1.1215
26736,479,1.0529
26736,148,1.0152
26736,497,1.1139
26737,273,1.164
26737,427,0.9259
26738,773,2.1176
26738,277,1.1429
26739,538,1.0448
26739,596,1.1163
26739,606,1.0559
26740,471,1.0949
26740,432,
26741,46,
26742,97,1.1538
26742,19,1.129
26743,499,1.0581
26744,466,1.0652
26744,462,1.1215
26744,726,1.2435
26745,503,1.0526
26745,267,1.0294
26746,428,0.8989
26746,425,0.9072
26746,457,1.0569
26746,420,1.0526
26746,419,1.0714
26747,540,1.0309
26747,56,0.9948
26748,428,0.8989
26748,538,1.0448
26748,273,1.164
26748,425,0.9072
26748,430,0.9036
26749,9,1.2281
26749,7,1.3538
26749,4,1.1282
26750,593,1.0155
26750,144,1.0692
26750,573,1.0101
26750,726,1.2435
26751,252,1.3258
26751,251,1.8154
26751,25,1.1489
26751,893,1.087
26751,253,1.0897
26752,593,1.0155
26752,10,1.1268
26752,7,1.3538
26752,11,1.1321
26753,279,1.1538
26753,287,1.0317
26753,286,1.2
26754,457,1.0569
26754,422,1.1324
26754,420,1.0526
26754,429,1.0204
26755,287,1.0317
26755,330,0.2222
26755,286,1.2
26756,273,1.164
26756,426,1.3134
26756,425,0.9072
26756,424,1.0784
26756,577,1.1774
26757,281,1.0625
26757,90,1.082
26758,428,0.8989
26758,603,1.0811
26758,496,1.3678
26758,430,0.9036
26759,538,1.0448
26759,498,1.017
26760,304,1.1429
26760,260,0.8696
26761,486,1.1193
26761,485,1.1193
26761,737,1.3559
26762,538,1.0448
26762,498,1.017
26763,542,1.025
26763,442,1.0976
26764,593,1.0155
26764,426,1.3134
26764,425,0.9072
26764,424,1.0784
26765,424,1.0784
26765,421,1.1124
26765,420,1.0526
26765,671,1.1702
26766,273,1.164
26766,424,1.0784
26766,421,1.1124
26766,420,1.0526
26766,671,1.1702
26767,735,1.1561
26767,575,1.1033
26767,91,1.1518
26767,209,1.6327
26768,479,1.0529
26768,577,1.1774
26768,211,1.7467
26768,145,1.1584
26768,188,1.4706
26769,577,1.1774
26769,675,1.1688
26769,3,1.1429
26769,1,1.129
26770,459,1.0021
26770,303,1.1749
26770,457,1.0569
26770,577,1.1774
26770,319,1.0857
26771,461,0.9748
26771,273,1.164
26771,459,1.0021
26771,677,1.165
26771,457,1.0569
26771,330,0.6122
26772,547,1.1364
26772,546,1.1127
26772,728,1.1194
26772,385,
26773,512,1.1728
26773,281,1.0625
26773,302,1.036
26773,280,1.1429
26773,278,1.1429
26773,287,1.0317
26774,538,1.0448
26774,235,1.0493
26774,497,1.1139
26775,604,2.4405
26775,596,1.1163
26775,606,1.0559
26775,363,1.1628
26776,539,1.1765
26777,360,1.1337
26777,498,1.017
26778,538,1.0448
26778,498,1.017
26778,726,1.2435
26779,479,1.0529
26779,577,1.1774
26779,620,1.0138
26779,1,1.129
26780,911,0.9048
26780,325,1.2422
26780,333,1.1932
26780,407,1.0294
26781,273,1.164
26781,272,1.0049
26781,479,1.0529
26781,578,1.2941
26781,302,1.036
26782,304,1.1429
26782,497,1.1139
26783,677,1.165
26783,577,1.1774
26783,3,1.1429
26783,1,1.129
26784,272,1.0049
26784,203,1.0967
26784,476,1.1146
26784,145,1.1584
26785,459,1.0021
26785,457,1.0569
26785,203,1.0967
26785,577,1.1774
26786,148,1.0152
26786,257,1.0308
26786,497,1.1139
26786,726,1.2435
26787,569,1.3209
26787,203,1.0967
26787,476,1.1146
26787,145,1.1584
26788,582,0.951
26788,666,1.2317
26788,303,1.1749
26788,325,1.2422
26788,982,1.3636
26788,497,1.1139
26789,593,1.0155
26789,302,1.036
26789,477,1.0446
26789,343,1.0709
26790,670,1.2256
26790,479,1.0529
26790,302,1.036
26790,3,1.1429
26790,1,1.129
26791,458,1.1429
26791,302,1.036
26791,467,1.1039
26791,465,1.1075
26792,538,1.0448
26792,498,1.017
26793,54,1.3333
26793,149,1.0312
26793,575,1.1033
26793,496,1.3678
26794,457,1.0569
26794,3,1.1429
26794,1,1.129
26794,671,1.1702
26795,282,1.0484
26795,281,1.0625
26795,280,1.1429
26795,991,1.1111
26796,593,1.0155
26796,657,1.0952
26796,1047,1.1538
26796,343,1.0709
26796,638,0.8117
26797,343,1.0709
26797,495,1.0256
26797,473,1.1705
26798,479,1.0529
26798,302,1.036
26798,319,1.0857
26799,274,1.4634
26799,283,1.1546
26799,275,1.0909
26800,665,1.1895
26800,302,1.036
26801,360,1.1337
26801,657,1.0952
26801,346,1.2125
26801,144,1.0692
26802,657,1.0952
26802,346,1.2125
26802,620,1.25
26802,495,1.0256
26803,327,1.0246
26803,476,1.1146
26803,638,0.8117
26804,593,1.0155
26804,657,1.0952
26804,541,1.218
26804,1047,1.1538
26804,638,0.8117
26805,593,1.0155
26805,54,1.3333
26805,657,1.0952
26805,148,1.0152
26805,495,1.0256
26805,363,1.1628
26806,459,1.0021
26806,216,1.2063
26806,508,1.0111
26806,364,0.9561
26806,507,1.3151
26806,506,1.0549
26807,317,2.0833
26807,477,1.0446
26807,201,1.0939
26807,319,1.0857
26808,303,1.1749
26809,923,1.0356
26809,656,1.17
26809,14,1.0234
26809,925,1.0584
26810,9,1.2281
26810,8,1.2754
26811,586,1.0727
26811,827,0.4321
26812,467,1.1039
26813,247,1.0274
26813,333,1.1932
26814,8,1.2754
26815,29,1.2346
26815,28,1.2368
26815,24,1.1628
26816,501,1.2072
26817,593,1.0155
26818,801,1.1429
26818,799,0.8205
26818,545,1.3534
26818,806,0.9375
26819,500,1.045
26820,291,1.0989
26821,499,1.0581
26822,582,0.951
26822,539,1.1765
26823,50,1.1215
26823,266,1.0667
26824,50,1.1215
26824,236,1.0649
26824,235,1.0493
26825,288,1.2
26826,209,1.6327
26827,274,1.4634
26827,424,1.0784
26827,275,1.0909
26828,425,0.9072
26828,430,0.9036
26829,539,1.1765
26830,7,1.3538
26830,55,1.0185
26830,11,1.1321
26831,127,1.0678
26831,136,1.2857
26831,133,
26832,622,0.8602
26833,428,0.8989
26833,425,0.9072
26833,430,0.9036
26834,417,1.0275
26834,273,1.164
26834,425,0.9072
26834,424,1.0784
26834,577,1.1774
26834,431,1.1905
26834,419,1.0714
26835,772,1.1765
26835,550,1.1321
26835,770,1.5789
26835,594,1.1401
26836,272,2.5
26836,303,1.1749
26837,303,1.1749
26837,588,1.0575
26838,539,1.1765
26839,238,1.0274
26839,550,1.1321
26840,76,1.053
26840,854,1.0465
26840,191,1.2564
26840,211,1.7467
26840,188,1.4706
26841,247,1.0274
26841,235,1.0493
26841,246,0.6646
26841,542,1.025
26841,881,0.9615
26841,540,1.0309
26842,626,0.9756
26842,627,1.3978
26843,503,1.0526
26843,304,1.1429
26843,539,1.1765
26844,620,1.0138
26844,91,1.1518
26844,90,1.082
26844,89,1.1549
26845,604,2.4405
26845,601,1.1316
26845,621,1.0417
26845,168,0.8971
26846,498,1.017
26847,211,1.7467
26847,189,1.4706
26847,188,1.4706
26847,671,1.1702
26847,88,1.4151
26848,670,1.2256
26848,302,1.036
26848,211,1.7467
26848,188,1.4706
26848,671,1.1702
26849,304,1.1429
26849,498,1.017
26850,498,1.017
26851,854,1.0465
26851,666,1.2317
26851,303,1.1749
26851,497,1.1139
26852,593,1.0155
26852,424,1.0784
26852,419,1.0714
26852,671,1.1702
26853,502,1.0276
26853,182,1.1628
26853,925,1.0584
26853,264,1.0213
26854,274,1.4634
26854,512,1.1728
26854,281,1.0625
26854,277,1.1429
26854,275,1.0909
26855,538,1.0448
26856,163,
26856,162,1.0227
26856,545,1.3534
26856,804,1.1034
26857,153,1.145
26857,156,1.0732
26857,155,1.087
26857,297,1.118
26858,274,1.4634
26858,272,1.0049
26858,277,1.1429
26858,671,1.1702
26858,275,1.0909
26859,291,1.0989
26859,693,1.1111
26860,433,1.3274
26860,431,1.1905
26861,91,1.1518
26862,103,1.75
26863,141,1.4545
26864,358,1.4286
26864,101,1.6129
26865,736,1.1881
26865,61,1.0968
26865,47,1.5625
26866,433,1.3274
26867,62,1.2857
26867,103,1.75
26867,101,1.6129
26868,634,2.2222
26869,509,1.625
26870,402,
26870,401,1.0105
26871,359,1.1905
26871,716,3.0
26872,222,0.4587
26873,218,1.2195
26874,735,1.1561
26874,488,1.0606
26874,487,2.069
26875,140,6.25
26876,222,0.4587
26877,701,1.5385
26877,291,1.0989
26878,291,1.0989
26879,222,0.4587
26880,222,0.4587
26880,354,1.1434
26881,735,1.1561
26881,402,
26881,401,1.0105
26881,400,1.117
26882,509,1.625
26883,142,1.32
26884,110,2.0
26885,142,1.32
26886,701,1.5385
26886,433,1.3274
26887,47,1.5625
26888,433,1.3274
26888,432,
26889,439,1.1842
26890,546,1.1127
26890,666,1.2317
26890,303,1.1749
26890,497,1.1139
26891,273,1.164
26891,272,1.0049
26891,578,1.2941
26891,277,1.1429
26892,417,1.0275
26892,459,1.0021
26892,479,1.0529
26892,423,1.0811
26892,418,1.0544
26893,54,1.3333
26893,479,1.0529
26893,303,1.1749
26893,981,1.0294
26894,593,1.0155
26894,633,1.194
26894,144,1.0692
26894,540,1.0309
26895,168,0.8971
26895,595,1.0833
26895,605,1.1278
26896,161,1.05
26896,303,1.1749
26896,664,1.3223
26897,476,1.1146
26897,497,1.1139
26898,636,2.3426
26898,174,1.0784
26898,657,1.0952
26898,179,1.25
26898,176,1.0638
26899,477,1.0446
26899,201,1.0939
26899,319,1.0857
26900,317,2.0833
26900,477,1.0446
26900,201,1.0939
26901,205,1.1803
26901,479,1.0529
26902,317,2.0833
26902,477,1.0446
26902,201,1.0939
26902,319,1.0857
26903,317,2.0833
26903,477,1.0446
26903,201,1.0939
26903,319,1.0857
26904,317,2.0833
26904,477,1.0446
26904,201,1.0939
26904,319,1.0857
26905,600,1.098
26906,362,0.8529
26906,302,1.036
26906,257,1.0308
26906,144,1.0692
26906,726,1.2435
26907,482,1.3521
26907,335,1.0307
26907,575,1.1033
26907,91,1.1518
26907,563,0.9406
26908,479,1.0529
26908,90,1.082
26908,211,1.7467
26908,89,1.1549
26909,479,1.0529
26909,212,1.6364
26909,211,1.7467
26910,327,1.0246
26910,666,1.2317
26910,608,1.1765
26910,201,1.0939
26911,273,1.164
26911,272,1.0049
26911,512,1.1728
26911,277,1.1429
26911,671,1.1702
26912,417,1.0275
26912,459,1.0021
26912,479,1.0529
26912,423,1.0811
26912,418,1.0544
26913,428,0.8989
26913,426,1.3134
26913,425,0.9072
26913,422,1.1324
26914,417,1.0275
26914,479,1.0529
26914,203,1.0967
26914,423,1.0811
26914,145,1.1584
26914,418,1.0544
26915,274,1.4634
26915,459,1.0021
26915,277,1.1429
26915,276,1.1905
26915,671,1.1702
26916,669,1.3187
26916,303,1.1749
26916,577,1.1774
26916,211,1.7467
26916,189,1.4706
26916,188,1.4706
26917,302,1.036
26917,762,1.4194
26917,476,1.1146
26917,146,1.2644
26918,580,1.0897
26918,18,1.3721
26918,666,1.2317
26918,343,1.0709
26918,495,1.0256
26919,317,2.0833
26919,201,1.0939
26919,474,1.1069
26919,319,1.0857
26920,317,2.0833
26920,568,1.2727
26920,476,1.1146
26920,201,1.0939
26920,319,1.0857
26921,317,2.0833
26921,620,1.0138
26921,477,1.0446
26922,251,1.8154
26922,248,0.885
26922,247,1.0274
26922,542,1.025
26922,253,1.0897
26923,425,0.9072
26923,422,1.1324
26923,420,1.0526
26923,671,1.1702
26924,273,1.164
26924,479,1.0529
26924,578,1.2941
26924,277,1.1429
26925,203,1.0967
26925,37,1.6216
26925,575,1.1033
26925,35,1.1364
26926,362,0.8529
26926,303,1.1749
26926,302,1.036
26926,510,1.3793
26926,476,1.1146
26927,208,1.0825
26927,91,1.1518
26927,90,1.082
26927,89,1.1549
26927,550,1.1321
26928,582,0.951
26928,403,1.0277
26928,14,1.0234
26928,408,1.0526
26928,914,0.9633
26929,258,1.039
26929,312,1.0811
26930,8,1.2754
26930,457,1.0569
26930,5,1.129
26930,675,1.1688
26930,4,1.1282
26931,575,1.1033
